,datetime,tweet_id,text,screen_name,name
808,2020-08-20 18:43:38,1296518271206690817,"RT @artsandmindlab: Want to know how the arts can help you feel happier and healthier right now?  

Check out this new guide from @artsandm…",valerieday,Valerie Day
809,2020-08-20 18:43:05,1296518132195098624,"@kanekosbaby She was actually really nice tbh and pushed me academically, but dampened my attitude on my birthday because “I don’t believe in birthdays”",Neuro_haux,Himbos Anonymous
810,2020-08-20 18:42:56,1296518094274338816,RT @B3laze: Kama uko na company unataka presence on Linked in lemme know,neuro_words,Mgenge
811,2020-08-20 18:42:15,1296517921930452992,RT @NeurosurgUCSF: Read the UCSF Neuro-Oncology team's #openaccess review and meta-analysis of publications studying the impact of cannabis…,EvidenceRobot,SystematicReviewBot
812,2020-08-20 18:42:15,1296517920495824896,"RT @behaviOrganisms: @KordingLab from our ""Neuro needs behavior"": https://t.co/KJ9YYdpfuz",Elnaz_AK,Elnaz Karami
813,2020-08-20 18:42:03,1296517872647274497,"@MelPetrakis Also important to remember, as you've suggested, that the link between recession and higher suicide rate doesn't have to be inevitable if citizens are well protected from the economic and health harms.",EK_Neuro,Dr Elizabeth Kirkham
814,2020-08-20 18:41:54,1296517833724051456,@bharat__wale Bro I heard NIMHANS is best..( National institute of Mental Health and Neuro Sciences),Brainless_Body,What 2 Say
815,2020-08-20 18:40:47,1296517554643431424,@Neuro_haux What was a JW teacher like?,kanekosbaby,Frijolitooooeo 🌯
816,2020-08-20 18:40:42,1296517531843407873,@DrCConnell I learned about it at A level - if I remember rightly it's when someone's accent changes to be more like that of the people they are around.,EK_Neuro,Dr Elizabeth Kirkham
817,2020-08-20 18:40:39,1296517521827405826,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",LylaElfay,Lyla El-Fayomi
818,2020-08-20 18:40:21,1296517442609577984,RT @xblmxx: But yall decided to defund the fire department and put that money into the police department... FOR WHAT,Neuro_haux,Himbos Anonymous
819,2020-08-20 18:40:19,1296517435932237824,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",alexbchen,Alex Chen
820,2020-08-20 18:39:52,1296517324250513408,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Roswitamind,Rosaura  Brisuela
821,2020-08-20 18:39:39,1296517268004671488,"@estellaan @John_J_McGrath As a Neuro Dane in Australia, I adore all John’s work and that of his team/collabs 🇩🇰🧠🤓 So important to keep up transcultural transdiagnostic dimensional research!",NeuroBrittany,Brittany Mann
822,2020-08-20 18:39:27,1296517219397054467,"@JoshuaDFoster1 It's highly correlated with neuroticism. So, research on the genetic heritability of neuro might be informative.",MP_Grosz,Michael P. Grosz
823,2020-08-20 18:39:20,1296517188095037440,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",kateiyas,K. Seeliger
824,2020-08-20 18:39:14,1296517161700081664,@Neuro_haux I will!,th3saddestangel,s*ddest a*gel
825,2020-08-20 18:39:06,1296517130251362304,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",martin_hebart,Martin Hebart
826,2020-08-20 18:39:05,1296517127386660864,RT @OsoroOngera: @ZeddyShizzle @wanjirunjira @_iDavie People don't listen. To do this things you register Domains + Hosting Anonymously. It…,neuro_words,Mgenge
827,2020-08-20 18:38:27,1296516967571095552,"RT @wanjirunjira: Charles Gichuki created this website. As we speak, police are in his house having gone to arrest him. Solidarity needed.…",neuro_words,Mgenge
828,2020-08-20 18:38:27,1296516965511630853,Yas queen give us nothing https://t.co/4kM9i6waV3,Neuro_haux,Himbos Anonymous
829,2020-08-20 18:38:12,1296516901598900225,"RT @Babu_KeMmoja: Good morning folks. 
@kemumaOkemwa is requesting for your help please. 
Contribute any little amount you can to help her…",neuro_words,Mgenge
830,2020-08-20 18:38:08,1296516886092328961,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Elnaz_AK,Elnaz Karami
831,2020-08-20 18:38:01,1296516858036793344,"@drjhawarss @BipinChaurasia_ @Cuneatos @jmoreiraholguin @neuro absolutely, anatomy is easier to understand if three-dimensionality is applied",DiegoGo59392973,Diego.Godoy
832,2020-08-20 18:37:48,1296516804349763585,RT @ladyonfires: thinking of this queen today  https://t.co/Jp9JYXRYmg,Neuro_haux,Himbos Anonymous
833,2020-08-20 18:36:48,1296516551336693760,RT @temiladexi: My dad talks a lot about hard work for someone who hasn’t washed a plate since 2007,Neuro_haux,Himbos Anonymous
834,2020-08-20 18:36:42,1296516523884982277,My 9th grade English teacher who was also a Jehova’s Witness who refused to wear shoes in class https://t.co/fcFAZEEABU,Neuro_haux,Himbos Anonymous
835,2020-08-20 18:36:18,1296516424526106624,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",katospiegel,Kato
836,2020-08-20 18:36:11,1296516394234679298,RT @DrGlasper: Y'all. If you not listening to Dr. Ayana Jordon speak TRUTH during this @theNASEM virtual workshop on racial justice and DEI…,PyterLab,"Pyter ""6 feet"" Lab 👩🏻‍🔬📊📋"
837,2020-08-20 18:35:49,1296516302853423104,RT @FutureDrDukes: A 2017 @SfNtweets survey found that only 4% of neuroscience PhD graduates are Black and Black faculty make up 1% of neur…,sarita_hira,Sarita Hira
838,2020-08-20 18:35:32,1296516231193858048,RT @drjhawarss: Neural tube folding to give shape to Human Brain. Neuroanatomy can be much easier to understand if brain is imagined as tub…,DiegoGo59392973,Diego.Godoy
839,2020-08-20 18:35:12,1296516149157355520,@Neuro_haux Fuckin weirdo,izaak_slays,They/Them/Top
840,2020-08-20 18:34:57,1296516086393966592,Thanks to @ShalomLavender for working with @NDNeuroNews in its early stages and being a Neuro voice for us and subscribe on spotify if you want to be a neuro squad-caster https://t.co/Zssp2vyyjp,NDNeuroNews,NeuroNews - a voice for neurodivergents
841,2020-08-20 18:34:44,1296516029917667328,"RT @marlenemz: Here is the link to my google drive with textbooks AND notes to many (but not all) premed and neuro classes!! Pls share!!

h…",zeldyyyyy,Sheldon
842,2020-08-20 18:34:38,1296516006282579968,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",cogcelia,celia ford
843,2020-08-20 18:33:22,1296515688673292291,"RT @Neurotar_Ltd: ""As routinely done in non-clinical neuro-imaging studies, this work has been done using anesthetized mice, constituting a…",neuroscientistt,Dilek Mercan 🧠🔬🐀
844,2020-08-20 18:32:48,1296515542463856640,RT @GramMairekp: @Lmo66Olson @InglouriousGwen Biden is showing no signs of Dementia. Not so Trump; Trump has ben showing clear signs of Neu…,Lmo66Olson,LynneMarie Olson
845,2020-08-20 18:32:42,1296515517931335680,"Dr. Dale’s proprietary homeopathic formula, Neuro-Emotional Remedy – #07 Lung Meridian/Grief is based on the Five Elements Theory of the Chinese Medicine. 

Non-GMO | Gluten-Free | No Side Effects | Vegan Friendly https://t.co/uBC7vs1mCD",DrTheresaDale,"Theresa Dale, Ph.D"
846,2020-08-20 18:32:28,1296515459240431618,RT @NeurosurgUCSF: Read the UCSF Neuro-Oncology team's #openaccess review and meta-analysis of publications studying the impact of cannabis…,caffeconeche,Quereche
847,2020-08-20 18:32:09,1296515381071314951,RT @raveena_aurora: We r meant to have our titties out and eat fruit all day . I really dk about all this other shit,Neuro_haux,Himbos Anonymous
848,2020-08-20 18:32:00,1296515344245362695,"RT @marlenemz: My google doc with some premed/neuro textbooks AND notes!! Spread the link!!!

https://t.co/5M0hlCCJFb",NishaxGandhi,Nisha Gandhi
849,2020-08-20 18:31:37,1296515246996193283,Plastic surgery might not be for me lol. I’m thinking neuro.,virgemyblaise,mims✨
850,2020-08-20 18:31:26,1296515201995505666,RT @NeuroSpectacul1: The latest Neuro-short from @Neurospectacular:  Aren't I A Girl? Performed and written by @RealTamsin . https://t.co/7…,RealTamsin,RealTamsinParker
851,2020-08-20 18:31:20,1296515175361785857,With the way some of y’all tweet? I believe it https://t.co/GTaWRmRjZ5,Neuro_haux,Himbos Anonymous
852,2020-08-20 18:31:19,1296515170357960704,@Momofonerotti @GuidoLock @meddy52 @SjCattledog @Yellowonetsy @pastebbins @Rachel_Louie02 @rebeccascout1 @drjean_neuro @1720maryknoll @TexanInOz @inntothenight @ljhamilton88 @cazm4 @NaturewatchTH @mikepoll77 @MissyElsie Those are some impressive clouds! Especially that giant white one!😯☁️☁️,Thomas_F81,Tom
853,2020-08-20 18:31:02,1296515101705605120,"Caregivers | We like to think that word describes anyone who ""Gives Care."" 😁
You could be a medical provider, assigned caregiver to a patient, or a family member caring for a relative, whichever category you fall under, you are appreciated! 
-
#healthcare #medicine #neuro https://t.co/xPoW67CacC",MaheepMd,Maheep Virdi MD
854,2020-08-20 18:30:38,1296515000404783104,"RT @marlenemz: Here is the link to my google drive with textbooks AND notes to many (but not all) premed and neuro classes!! Pls share!!

h…",spaghettilover6,Spaghetti
855,2020-08-20 18:30:20,1296514924479488003,@neuralreckoning @crozSciTech @neuromatch @KordingLab @meganakpeters @titipat_a @TPVogels @YiotaPoirazi It would be great to get some of the big open science initiatives to present and spread the word about their accessible datasets. Also at the other end of the spectrum it would be great to have some more early career talks. Plus I’m always biased for a bit of dev neuro.,mattiavellian,Matthew Buchan
856,2020-08-20 18:30:19,1296514917525270528,Read the UCSF Neuro-Oncology team's #openaccess review and meta-analysis of publications studying the impact of cannabis on patients with primary malignant brain tumors: https://t.co/LBhg5CscnP https://t.co/325DP5RiEu,NeurosurgUCSF,UCSF Neurosurgery
857,2020-08-20 18:30:16,1296514908184616960,"They might do with some, but not I. I never even thought about that until I read How Hollywood's movies reinforce anti-black racism.  That sentence is a form of NLP. Neuro Lingiustic Programming.  It all there the 1984 book of instructions, or was it meant to be a warning. https://t.co/sdlfIGFTou",William78985368,William Johnson
858,2020-08-20 18:30:13,1296514895840792576,RT @Momofonerotti: @GuidoLock @meddy52 @SjCattledog @Yellowonetsy @pastebbins @Thomas_F81 @Rachel_Louie02 @rebeccascout1 @drjean_neuro @172…,Thomas_F81,Tom
859,2020-08-20 18:30:01,1296514844149993472,RT @lvaleriemariel: do i give off grandma energy?,neuro_phile,Vivianne 🍄
860,2020-08-20 18:29:33,1296514726197944322,"RT @marlenemz: My google doc with some premed/neuro textbooks AND notes!! Spread the link!!!

https://t.co/5M0hlCCJFb",gee__haw,georgeara (check pinned!!)
861,2020-08-20 18:29:14,1296514648179531776,RT @PTSuzanne1: @MidwesternUniv DPT students in our Neuro SIG got to experience the CAREN advanced virtual reality system at the MWU PT Ins…,MidwesternUniv,midwesternuniv
862,2020-08-20 18:29:08,1296514621080141824,"We're hiring in Clarksville, TN! Click the link in our bio to apply to this job and more: Physician - Neurology at Community Health Systems #PhysicianJobs #DoctorJobs",tmj_TN_neuro,Tenn. Neurology
863,2020-08-20 18:28:55,1296514565484601344,@Tom_E_Angel AAO didn’t like my abstract for residents day. BOOO. Maybe because everyone hates Neuro 😂,chelleseyes,chelles 👁
864,2020-08-20 18:28:50,1296514547197579270,RT @NazhierSmith: Bring this black girl magic back on the tl  https://t.co/PLJFocuV6d,Neuro_haux,Himbos Anonymous
865,2020-08-20 18:28:48,1296514537273937921,RT @MutemiWaKiama: Join us from wherever you are. If you can't make it in person you can protest from wherever you are. Write/print the has…,neuro_words,Mgenge
866,2020-08-20 18:28:25,1296514441673138176,"My google doc with some premed/neuro textbooks AND notes!! Spread the link!!!

https://t.co/5M0hlCCJFb",marlenemz,it’s Dr. Martinez to you
867,2020-08-20 18:27:18,1296514162076647427,RT @drjhawarss: Neural tube folding to give shape to Human Brain. Neuroanatomy can be much easier to understand if brain is imagined as tub…,David_murillo27,David
868,2020-08-20 18:27:04,1296514102701957120,RT @DrGlasper: Y'all. If you not listening to Dr. Ayana Jordon speak TRUTH during this @theNASEM virtual workshop on racial justice and DEI…,effatma,Michael Taffe
869,2020-08-20 18:26:30,1296513959910977536,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",nosratullah,Nosratullah
870,2020-08-20 18:25:47,1296513779212132357,"RT @marlenemz: Here is the link to my google drive with textbooks AND notes to many (but not all) premed and neuro classes!! Pls share!!

h…",ricedreamstan,nuts:8 👁:24
871,2020-08-20 18:25:43,1296513763269541888,"aula de neuro:
i came here to have a good time and honestly I'm feeling so attacked right now",brnda__,brê ⊬
872,2020-08-20 18:24:55,1296513559199772672,RT @drjhawarss: Neural tube folding to give shape to Human Brain. Neuroanatomy can be much easier to understand if brain is imagined as tub…,InnovacinConti1,Innovación Continua
873,2020-08-20 18:24:13,1296513384574152704,RT @FutureDrDukes: A 2017 @SfNtweets survey found that only 4% of neuroscience PhD graduates are Black and Black faculty make up 1% of neur…,yuvalmarton,The Data Therapist
874,2020-08-20 18:24:03,1296513343755354114,"@Medic_Russell there was this ikonik neuro exam video from the 80s we had to watch at med school and there’s this rlly lovely bit where the exam turns straight to the camera and says, “remember we’re not all put together perfectly. minor degrees of facial asymmetry are relatively common.” 🥰",rab4__,R.A.B. to the girl u used to see
875,2020-08-20 18:23:58,1296513319738564608,"@UnknwglyHarmful Neuro linguistic programming 
I was asking sm questions to u.. N then u left it out of sudden",An_Entropie,Isha🌻♡
876,2020-08-20 18:23:20,1296513161798000641,Ozo with the bleeding heart 😔😁 #BBNaijialockdown2020 #BBNaija,Neuro_king_,👑 Nubié 👑
877,2020-08-20 18:22:59,1296513073453371392,@HeyItsRahul Sounds ideal,Neuro_haux,Himbos Anonymous
878,2020-08-20 18:22:13,1296512882876784642,RT @BlackInNeuro: Next week! Where are our coders and neuro-engineers? 💻 ⚙️,YouthNeuroNG,"Youth Neuroscience Association, Nigeria"
879,2020-08-20 18:22:08,1296512861339099139,"@ChrisMayDev @Zaphod85 @adamthek @WarrenMKlein @FrankAyersMusic @JamesSACorey and its called hugh janus.

i'll explain the joke as it might be a little too sophisticated:  you see that hugh is a first name and janus is a surname, so that sounds plausible, but have you noticed that when you put them together they sound like huge anus.

laugh? i almost did",neuro_manson,NeuroManson
880,2020-08-20 18:21:47,1296512773434859520,"Here is the link to my google drive with textbooks AND notes to many (but not all) premed and neuro classes!! Pls share!!

https://t.co/5M0hlCCJFb",marlenemz,it’s Dr. Martinez to you
881,2020-08-20 18:20:57,1296512560842203136,"Join the HCA Healthcare - Far West/Mounta... team! See our latest job opening here: https://t.co/Aamn4k8j1T #Neurology #Riverside, CA",tmj_CA_neuro,Calif. Neurology
882,2020-08-20 18:20:55,1296512555247173635,"@SenguptaLab Agreed, even though it means a very not scientifically productive year for me 😅 a part of me does not want it to end until I finish some experiments first though.",Neuro_Mohamed,Mohamed Adel
883,2020-08-20 18:20:15,1296512388003438594,@bettersafetynet The lack of understanding and tolerance of those among us who are neuro-diverse never fails to astonish and annoy me in equal measure. ☹️,SlowkittyCarole,Carole
884,2020-08-20 18:20:13,1296512379463897089,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Indecisionwins,Michael Cohen
885,2020-08-20 18:20:04,1296512338321739781,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Aninditacharjee,Anindita
886,2020-08-20 18:19:42,1296512247079084034,"@Guy2Plain @wingoz @AquamarineSteph Hard hits in 🏈 inducing droplets to fly everywhere, seems more risky than other sports. They choose whether or not to play, but then they should minimize spreading to others by wearing masks. Covid19 also has inflammatory, neuro, clot forming complications. Research continues.",SDSF3333,Sue
887,2020-08-20 18:19:38,1296512232323297283,"RT @BloodDonorsIn: #Jagtial
Need #Blood Type :  AB-positive
At : Sai Ram Neuro &amp; Children's Hospital
Blood Component : Blood
Number of Unit…",srkcrazygirl,SRK's girl
888,2020-08-20 18:18:56,1296512054413623297,RT @kaymondise: @Neuro_king_ I tell you https://t.co/sLvGQg5bOe,Neuro_king_,👑 Nubié 👑
889,2020-08-20 18:18:22,1296511913824677888,@SenguptaLab @Neuro_Mohamed I totally agree that this annus horribulis needs to go :-).,wormsense,"miriam b. goodman, phd"
890,2020-08-20 18:18:09,1296511858166452225,@Neuro_king_ I tell you https://t.co/sLvGQg5bOe,kaymondise,PRINCE 👑 #BBN
891,2020-08-20 18:17:09,1296511605342175232,RT @NiWachera: Engineering students miss walking around in town with their T Square popping from the backpacks. Damn you COVID-19 Millionai…,neuro_words,Mgenge
892,2020-08-20 18:16:58,1296511560261795841,RT @AMVoronova: Please support @MSSocietyCanada by enjoying @AWCanada teen burgers today! @MSSocietyCanada is the primary funder of Canadia…,mssocietyABNWT,MS Society AB & NWT
893,2020-08-20 18:16:50,1296511525654417409,@Momofonerotti @GuidoLock @meddy52 @SjCattledog @Yellowonetsy @pastebbins @Thomas_F81 @Rachel_Louie02 @drjean_neuro @1720maryknoll @TexanInOz @inntothenight @ljhamilton88 @cazm4 @NaturewatchTH @mikepoll77 @MissyElsie Yikes!😩,rebeccascout1,River Scout & Woodstock✌️🐾
894,2020-08-20 18:16:39,1296511481719197707,"Guess what happened to military grade chemicals &amp; neuro toxins (nerve gas) used in weapons when there was a surplus after WWII?

Hint: present in over 70% of food grown worldwide, manufacturers believe that if we knew what was in our food we wouldn't consume it.",_lastmanonearth,M
895,2020-08-20 18:16:27,1296511430737502210,There's something about a guy wearing a pink suit &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #BBNaijialockdown2020 #BBNaija,Neuro_king_,👑 Nubié 👑
896,2020-08-20 18:16:07,1296511346532589568,"RT @F4CP: Arthritis, back and neuro-musculoskeletal pain cost employers millions of dollars in lost productivity each year. #Chiropracticca…",JacobsChiroArl,Dr. Wendy Jacobs
897,2020-08-20 18:15:54,1296511291675336704,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",micheleveldsman,Dr Michele V
898,2020-08-20 18:15:20,1296511146615164929,"@EK_Neuro Yes, @EK_Neuro. Very concerning if any erosion to mental health funding and community support at this stage of the pandemic. We know in a recession that over time #suicide risk and behaviour rises with felt impact of job losses on individuals and families.",MelPetrakis,Melissa Petrakis
899,2020-08-20 18:14:04,1296510827944501248,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",anilak_99,Kalina Michalska
900,2020-08-20 18:13:56,1296510797561180161,Laycon have turned to Shakespeare 🤣🤣🤣🤣 #BBNaijialockdown2020 #bbnaija,Neuro_king_,👑 Nubié 👑
901,2020-08-20 18:13:43,1296510741239881728,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",titipat_a,Titipat Achakulvisut
902,2020-08-20 18:11:49,1296510264288911363,"RT @Adam_Alonzi: Brain connectivity levels are equal in all 130 mammals scanned with MRI

https://t.co/5nVlznj27N

#neuroscience #brain #ne…",NeurosurgeryBot,NeurosurgeryBot
903,2020-08-20 18:11:48,1296510260547649537,"$NURO NeuroMetrix Reports that Quell® is to be Evaluated for Chemotherapy-Induced Peripheral Neuropathy in NIH-Funded Clinical Trial
https://t.co/oCrmclxnVt

#clinicaltrial",stock_titan,Stock Titan
904,2020-08-20 18:11:37,1296510211969163266,Is this a Debate or a stage play 😒🥴 #BBNaijialockdown2020 #BBNaija,Neuro_king_,👑 Nubié 👑
905,2020-08-20 18:10:31,1296509936109867010,RT @Kat_s_dyke: Great opportunity for neuro psych people. Great team and brilliant topic.,jackson684,Stephen Jackson
906,2020-08-20 18:10:06,1296509833143824386,"RT @behaviOrganisms: @KordingLab from our ""Neuro needs behavior"": https://t.co/KJ9YYdpfuz",JupLab,JupLab
907,2020-08-20 18:10:01,1296509812101066752,"RT @panagis21: 3/

@DrMeganHoseyPhD on post COVID outcomes 

@GoldenSherita on health disparities and COVID19 as well as diabetes and COVID…",medgreatergood,Medicine for the Greater Good
908,2020-08-20 18:09:51,1296509767268130827,@EK_Neuro Linguistic accommodation? Sounds like some kind of indoor pasta restaurant,DrCConnell,Dr Catriona Connell
909,2020-08-20 18:09:34,1296509696778686467,@neurovidaurre @danilobzdok @bttyeo @fmrib_steve @INM7_ISN @neuro_data @dvdevill @jmacshine @dan_marinazzo @vdcalhoun @Garrett_Neuro @artcogsys @KordingLab @ApertureOHBM Lol.. you’re safe with me .. I ain’t in the super woke #protestNIPS bandwagon,Raamana_,Pradeep Reddy
910,2020-08-20 18:08:48,1296509506214658050,RT @OptaHos: @neuro_words @hildahrabut It is so deep that drilling it the whole of Kitui would be flooded.,MariaPoet_,Mary Mbinya
911,2020-08-20 18:08:33,1296509440166899714,@DrCConnell Linguistic accommodation? At least for the first point. Maybe annoyance at linguistic accommodation for the second!,EK_Neuro,Dr Elizabeth Kirkham
912,2020-08-20 18:07:50,1296509259878989829,"RT @BloodDonorsIn: #Jagtial
Need #Blood Type :  AB-positive
At : Sai Ram Neuro &amp; Children's Hospital
Blood Component : Blood
Number of Unit…",isunnyrana,sunny rana
913,2020-08-20 18:06:53,1296509023919968256,RT @DrGlasper: Y'all. If you not listening to Dr. Ayana Jordon speak TRUTH during this @theNASEM virtual workshop on racial justice and DEI…,mes_roxi,Roxana Mesias
914,2020-08-20 18:06:24,1296508900473282560,@hadasnoop @Mugohh @geoffrey_osoro @gufydox @ne3mo__ @Abradolf_Lncler @OptaHos @neuro_words @hildahrabut Hahaha you have started a runaway train hapa hahaha...it won't stop lol...,timGothic,Aleekim
915,2020-08-20 18:06:09,1296508839425187840,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",TaraViegen,Tara van Viegen
916,2020-08-20 18:05:58,1296508789772947457,@Neuro_haux honestly i’m very okay with this,yushbag_,bonk-choy
917,2020-08-20 18:05:57,1296508788669853702,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",TheHandLab,Dr Nick is staying@home (still) 🇪🇺💚
918,2020-08-20 18:05:55,1296508777982722048,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Ben_S_Huang,Ben S. Huang
919,2020-08-20 18:05:55,1296508776976015360,"Have you ever had a role like ""Heartland Regional Medical Center - Physician - Neurology""? What did you like most about that job? #PhysicianJobs #DoctorJobs",tmj_USA_neuro,USA Neurology
920,2020-08-20 18:05:43,1296508729387491328,RT @FutureDrDukes: A 2017 @SfNtweets survey found that only 4% of neuroscience PhD graduates are Black and Black faculty make up 1% of neur…,FlanBrain,Dr. Daniel Castro
921,2020-08-20 18:05:39,1296508712421646336,@Raamana_ @danilobzdok @bttyeo @fmrib_steve @INM7_ISN @neuro_data @dvdevill @jmacshine @dan_marinazzo @vdcalhoun @Garrett_Neuro @artcogsys @KordingLab @ApertureOHBM Correction: neurips ... Old habits,neurovidaurre,Diego Vidaurre
922,2020-08-20 18:05:34,1296508691668140034,@neuralreckoning No thank you and the rest of the neuromatch team!!,cian_neuro,Cian O'Donnell
923,2020-08-20 18:04:43,1296508478605996033,RT @morris_lab: @hydra_hamster @KleinLabHMS @ozsinglecells On feeling 'out of your depth' I love this advice from David Bowie: https://t.co…,cian_neuro,Cian O'Donnell
924,2020-08-20 18:04:38,1296508455021432833,@Raamana_ @danilobzdok @bttyeo @fmrib_steve @INM7_ISN @neuro_data @dvdevill @jmacshine @dan_marinazzo @vdcalhoun @Garrett_Neuro @artcogsys @KordingLab @ApertureOHBM I'm myself boring enough to have nips latex format. But I'll see how I can add some unorthodoxy,neurovidaurre,Diego Vidaurre
925,2020-08-20 18:03:57,1296508282820079617,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",MisterGlass,Mr. Glass
926,2020-08-20 18:03:39,1296508208425598978,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",gdbassett,Gabe The Engineer
927,2020-08-20 18:03:28,1296508162456064001,@yushbag_ I see it,Neuro_haux,Himbos Anonymous
928,2020-08-20 18:03:25,1296508148010942465,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",hossamismail95,Hossam A. Ismail
929,2020-08-20 18:02:30,1296507917458444288,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",hulyald,Hülya Aldemir
930,2020-08-20 18:02:11,1296507839922540548,"@Mugohh @timGothic @geoffrey_osoro @gufydox @ne3mo__ @Abradolf_Lncler @OptaHos @neuro_words @hildahrabut For dry humour, go to the desert. Ahem.",hadasnoop,Hadasnoop
931,2020-08-20 18:01:41,1296507713258688512,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",YiotaPoirazi,Yiota Poirazi
932,2020-08-20 18:01:24,1296507643532587012,@neurovidaurre @danilobzdok @bttyeo @fmrib_steve @INM7_ISN @neuro_data @dvdevill @jmacshine @dan_marinazzo @vdcalhoun @Garrett_Neuro @artcogsys @KordingLab @ApertureOHBM They’re already open for presubmission enquirers.. you won’t be bored as they likely accept and encourage whatever new never-seen-before format you want to throw at them 😀,Raamana_,Pradeep Reddy
933,2020-08-20 18:01:18,1296507616093450242,@cian_neuro Thanks @cian_neuro!,neuralreckoning,Dan Goodman
934,2020-08-20 18:01:02,1296507550687465472,"Go through our latest blog post to learn about 3 common health conditions that chiropractors treat and their ICD-10 codes – https://t.co/UF3rLKkTbt

#ChiropracticCare #MedicalCoding #MedicalBilling #Chiropractors #Neuro #ICD10 https://t.co/PxhC57hKI8",osi_medcoding,Outsource Strategies International
935,2020-08-20 18:00:51,1296507504491474950,Let’s all make this a success https://t.co/RvSN5hSB1m,cian_neuro,Cian O'Donnell
936,2020-08-20 18:00:49,1296507493368172544,"RT @Dakoora: @h_3101 Neuro- Ophthalmology 

https://t.co/fGdrWVZoBW",h_3101,هــآجر
937,2020-08-20 18:00:41,1296507462133129217,RT @Gaba_Thithibe: @Cmfundisi This is very sad kodwa Dr... Discrimination is very deep in this country I'm shocked to see that it goes as f…,sihleLOL,Siphesihle LOLWANA
938,2020-08-20 18:00:28,1296507406655029248,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",Bill_P_,Bill Podlaski
939,2020-08-20 18:00:10,1296507330687885312,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",cian_neuro,Cian O'Donnell
940,2020-08-20 18:00:06,1296507316272082946,"RT @crozSciTech: It's happening again 😲.

Save the dates for Super @neuromatch on Oct 26-30!

This time massively expanded to all of neuros…",da5nsy,Danny Garside
941,2020-08-20 18:00:06,1296507314246221825,"@h_3101 Neuro- Ophthalmology 

https://t.co/fGdrWVZoBW",Dakoora,‏ذِكرىٰ•🦋
942,2020-08-20 18:00:01,1296507293610254337,"Comprehensive clinical assessment in patients with suspected PNES can identify several clinical factors and may include a number of tests that can support the diagnosis of PNES.
Learn More: https://t.co/dtyDxXlO8j https://t.co/1qoKYmCgFD",APAPubJournals,Journals of The American Psychiatric Association
